underlying_price,underlying_index,timestamp,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period,settlement_price
48168.52,BTC-19FEB21,1613068970669,15.4,0.0001,0.218,0.01835449,51.87,0.0445,0.0,BTC-19FEB21-49500-C,47755.3,5292429153,[],0.0,0.0,0.0,0.0475,0.4,"[[0.0475, 0.4], [0.075, 3.0]]",103.77,13.2,74.5098,0.021,0.045,26.19558,-89.9514,3.51959,0.00011,0.37143,week,0.03
48168.52,BTC-19FEB21,1613068970667,201.2,0.0001,0.342,0.14226424,125.8,0.0345,0.0,BTC-19FEB21-42500-C,47755.3,5292425386,[],0.0,0.0,0.0,0.2165,3.0,"[[0.2165, 3.0]]",280.69,,,,,20.35606,-169.50514,6.38708,3e-05,0.78299,week,0.07
48168.52,BTC-19FEB21,1613068970672,225.0,0.1175,0.517,0.31719345,238.25,0.21,0.0,BTC-19FEB21-34000-C,47755.3,5289753683,[],0.0,0.0,0.0,0.0,0.0,[],0.0,50.0,0.0,0.21,0.21,13.654,-215.33174,5.63557,1e-05,0.88253,week,0.25
45263.08,BTC-12FEB21,1613068970668,55.0,0.0001,0.394,0.1940248,250.86,0.181,0.0,BTC-12FEB21-36500-C,47755.3,5291377230,[],0.0,0.0,0.0,0.0,0.0,[],0.0,14.0,0.277,0.1805,0.181,0.55736,-69.90873,0.54483,1e-05,0.98783,week,0.19
48857.44,SYN.BTC-5MAR21,1613068970675,0.0,0.0001,0.319,0.11923699,49.0,,0.0,BTC-5MAR21-54000-P,47755.3,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,34.91619,-39.69034,-26.01814,5e-05,-0.78258,week,
50180.45,BTC-25JUN21,1613068971678,0.0,0.1095,0.509,0.30902623,100.0,,0.0,BTC-25JUN21-42000-C,47756.74,5292429914,"[[0.166, 0.1]]",19.33,0.166,0.1,0.0,0.0,[],0.0,,,,,101.35046,-37.94377,76.33282,1e-05,0.72463,month,0.13
49658.44,BTC-26MAR21,1613068971675,798.0,0.0001,0.2035,0.00376845,231.15,0.0005,0.0,BTC-26MAR21-11000-P,47756.74,5292400054,[],0.0,0.0,0.0,0.006,4.6,"[[0.006, 4.6]]",251.36,,,,,4.75518,-12.9153,-0.83199,0.0,-0.0106,month,0.0
48164.88,BTC-19FEB21,1613068971675,8.0,0.0001,0.237,0.03704318,109.04,0.0275,0.0,BTC-19FEB21-45500-P,47756.74,5292428981,"[[0.024, 0.4]]",83.45,0.024,0.4,0.0505,3.0,"[[0.0505, 3.0]]",134.54,7.6,-40.2174,0.027,0.046,25.07742,-181.01045,-3.65383,5e-05,-0.32951,week,0.05
47756.74,index_price,1613068971675,7.0,0.0001,0.204,0.00437059,51.76,0.0335,0.0,BTC-26FEB21-55000-C,47756.74,5292363950,[],0.0,0.0,0.0,0.0325,0.4,"[[0.0325, 0.4]]",103.5,,,,,16.03058,-28.50471,1.71243,3e-05,0.0943,month,0.03
48164.88,BTC-19FEB21,1613068971675,68.4,0.0001,0.2205,0.02069589,195.15,0.004,0.0,BTC-19FEB21-36500-P,47756.74,5292428992,"[[0.003, 0.5]]",116.74,0.003,0.5,0.048,3.0,"[[0.048, 3.0]]",273.48,5.5,-42.8571,0.0035,0.007,14.6275,-188.95397,-1.49834,2e-05,-0.12962,week,0.01
50644.45,BTC-24SEP21,1613068972690,68.3,0.19,0.5895,0.38966346,100.0,0.2036,0.0,BTC-24SEP21-40000-C,47757.39,5292429584,"[[0.2135, 0.1]]",19.16,0.2135,0.1,0.0,0.0,[],0.0,,,,,124.64393,-27.75373,114.08646,1e-05,0.75584,month,0.38
45677.31,SYN.BTC-13FEB21,1613068972688,0.0,0.0001,0.232,0.03206348,92.7,,0.0,BTC-13FEB21-45000-C,47757.39,5292428123,[],0.0,0.0,0.0,0.0705,3.0,"[[0.0705, 3.0]]",243.38,,,,,11.43991,-341.32462,1.12197,0.00014,0.60921,day,
45262.61,BTC-12FEB21,1613068972688,27.0,0.0001,0.229,0.02940058,66.89,0.008,0.0,BTC-12FEB21-46500-P,47757.39,5292428108,"[[0.0025, 0.4]]",0.0,0.0025,0.4,0.0375,3.0,"[[0.0375, 3.0]]",133.82,2.5,-68.0,0.008,0.0255,4.16895,-139.42404,-0.60132,0.0002,-0.84673,week,0.04
45262.61,BTC-12FEB21,1613068972682,28.0,0.049,0.4485,0.24883888,250.84,0.2232,0.0,BTC-12FEB21-34000-C,47757.39,5286216339,"[[0.1, 33.0]]",0.0,0.1,33.0,0.0,0.0,[],0.0,,,,,0.0834,-10.46044,0.51454,0.0,0.99855,week,0.24
48165.33,BTC-19FEB21,1613068973689,100.0,0.0001,0.324,0.12422789,118.47,0.0767,0.0,BTC-19FEB21-43500-C,47757.84,5292429918,[],0.0,0.0,0.0,0.1955,3.0,"[[0.1955, 3.0]]",261.48,,,,,21.89165,-171.68104,6.26427,4e-05,0.75269,week,0.06
48856.79,SYN.BTC-5MAR21,1613068973698,0.0,0.0001,0.315,0.11505792,100.0,,0.0,BTC-5MAR21-47000-C,47757.84,5291316278,"[[0.005, 99.0]]",0.0,0.005,99.0,0.0,0.0,[],0.0,,,,,45.53103,-105.62342,14.29691,3e-05,0.61062,week,
49660.25,BTC-26MAR21,1613068973691,3036.2,0.1845,0.584,0.38405437,231.14,0.285,0.0,BTC-26MAR21-40000-C,47757.84,5292429476,"[[0.15, 0.6]]",0.0,0.15,0.6,0.19,0.1,"[[0.19, 0.1], [0.2885, 0.1], [0.289, 0.1], [0.76, 0.1]]",0.0,29.0,72.7273,0.165,0.285,54.09258,-146.90898,21.08043,1e-05,0.74816,month,0.2
49660.7,BTC-26MAR21,1613068973694,67.3,0.0001,0.3895,0.18953074,231.14,0.0185,0.0,BTC-26MAR21-40000-P,47757.84,5292425426,"[[0.019, 0.4], [0.001, 10.0]]",67.16,0.019,0.4,0.089,0.1,"[[0.089, 0.1], [0.0895, 0.1], [0.112, 10.0]]",139.04,2.6,-69.1667,0.018,0.0765,54.09265,-146.90918,-25.5533,1e-05,-0.25184,month,0.06
48165.33,BTC-19FEB21,1613068973694,0.4,0.0001,0.246,0.04603804,51.91,0.057,0.0,BTC-19FEB21-49500-P,47757.84,5292428991,[],0.0,0.0,0.0,0.129,3.0,"[[0.129, 3.0]]",197.65,0.4,0.0,0.057,0.057,26.18832,-89.98125,-6.72675,0.00011,-0.62882,week,0.13
48856.79,SYN.BTC-5MAR21,1613068973694,0.0,0.0001,0.382,0.18201001,49.01,,0.0,BTC-5MAR21-57500-P,47757.84,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,20.12954,-22.88614,-31.34813,3e-05,-0.90459,week,
45264.33,BTC-12FEB21,1613068974699,4.9,0.0001,0.2,0.0003074,83.15,0.002,0.0,BTC-12FEB21-42500-P,47757.95,5292321006,[],0.0,0.0,0.0,0.0055,3.0,"[[0.0055, 3.0]]",166.3,1.5,-66.6667,0.002,0.006,1.02515,-13.91428,-0.01727,4e-05,-0.02485,week,0.0
49660.53,BTC-26MAR21,1613068974699,1.3,0.0001,0.228,0.02817557,52.19,0.095,0.0,BTC-26MAR21-56000-C,47757.95,5292410527,[],0.0,0.0,0.0,0.095,0.2,"[[0.095, 0.2]]",104.38,2.0,216.6667,0.03,0.095,57.0043,-34.95698,14.53601,4e-05,0.27925,month,0.03
45678.71,SYN.BTC-13FEB21,1613068974699,1.0,0.0001,0.2,0.00015011,82.36,0.005,0.0,BTC-13FEB21-52000-C,47757.95,5292295603,[],0.0,0.0,0.0,0.006,0.5,"[[0.006, 0.5], [0.0085, 3.0]]",162.11,1.0,0.0,0.005,0.005,0.691,-6.85683,0.01629,1e-05,0.00853,day,
47757.95,index_price,1613068974703,1.0,0.1615,0.561,0.36112094,54.58,0.3975,0.0,BTC-26FEB21-65000-P,47757.95,5276677531,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.81212,-1.52287,-25.86606,0.0,-0.99723,month,0.46
48164.99,BTC-19FEB21,1613068974696,13.6,0.0001,0.2245,0.02456128,125.74,0.0125,0.0,BTC-19FEB21-42500-P,47757.95,5292428153,"[[0.0115, 0.5]]",92.11,0.0115,0.5,0.0395,3.0,"[[0.0395, 3.0]]",159.37,6.4,-45.6522,0.0125,0.023,20.35711,-169.44456,-2.40831,3e-05,-0.21705,week,0.02
48858.17,SYN.BTC-5MAR21,1613068975704,0.0,0.0001,0.236,0.03649192,100.0,,0.0,BTC-5MAR21-42000-P,47758.04,5292056341,"[[0.0175, 0.4]]",72.26,0.0175,0.4,0.0,0.0,[],0.0,,,,,35.91563,-83.3175,-7.64403,3e-05,-0.22846,week,
45678.94,SYN.BTC-13FEB21,1613068975711,0.0,0.0001,0.2,1.853e-05,92.23,,0.0,BTC-13FEB21-55000-C,47758.04,5292393670,[],0.0,0.0,0.0,0.0035,0.5,"[[0.0035, 0.5], [0.009, 3.0]]",184.45,,,,,0.11141,-0.84646,0.00214,0.0,0.00112,day,
51209.88,SYN.BTC-31DEC21,1613068975704,45.3,0.0001,0.3985,0.19887146,173.76,0.057,0.0,BTC-31DEC21-24000-P,47758.04,5292056553,"[[0.012, 0.1]]",56.22,0.012,0.1,0.0,0.0,[],0.0,,,,,84.57858,-22.78081,-135.28162,0.0,-0.10015,month,0.16
47758.04,index_price,1613068975703,0.0,0.0001,0.396,0.1964272,179.51,,0.0,BTC-26FEB21-42500-C,47758.04,5290078184,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,33.49621,-206.58336,9.45764,2e-05,0.69309,month,0.18
48858.17,SYN.BTC-5MAR21,1613068975708,0.0,0.0001,0.298,0.09831183,100.0,,0.0,BTC-5MAR21-49000-P,47758.04,5292058424,"[[0.059, 0.4]]",59.32,0.059,0.4,0.0,0.0,[],0.0,,,,,47.08172,-109.22073,-16.00307,3e-05,-0.45637,week,
45265.03,BTC-12FEB21,1613068976710,5.2,0.0001,0.2,0.00016044,87.4,0.0005,0.0,BTC-12FEB21-42000-P,47758.74,5292305940,[],0.0,0.0,0.0,0.0045,3.0,"[[0.0045, 3.0]]",174.82,2.6,-93.75,0.0005,0.008,0.60272,-7.26236,-0.00926,2e-05,-0.01332,week,0.0
45265.03,BTC-12FEB21,1613068976709,50.4,0.0001,0.2495,0.04993328,73.32,0.0449,0.0,BTC-12FEB21-47500-P,47758.74,5292427765,"[[0.008, 0.4]]",0.0,0.008,0.4,0.0615,3.0,"[[0.0615, 3.0]]",192.95,50.4,199.3333,0.015,0.0475,1.73303,-63.53575,-0.68832,8e-05,-0.9529,week,0.07
50109.9,BTC-25JUN21,1613068976717,0.0,0.1145,0.514,0.31435021,100.0,,0.0,BTC-25JUN21-56000-P,47758.74,5292430120,"[[0.1295, 0.1], [0.1085, 0.1]]",19.73,0.1295,0.1,0.0,0.0,[],0.0,,,,,120.07536,-44.95404,-140.68234,1e-05,-0.45275,month,0.35
50109.9,BTC-25JUN21,1613068976714,0.0,0.0715,0.471,0.27125381,100.0,,0.0,BTC-25JUN21-46000-C,47758.74,5292430122,"[[0.0965, 0.1]]",18.95,0.0965,0.1,0.0,0.0,[],0.0,,,,,109.5777,-41.02391,73.39446,1e-05,0.67145,month,0.25
50645.95,BTC-24SEP21,1613068976711,63.9,0.689,1.0885,0.88867064,161.51,0.8985,0.0,BTC-24SEP21-6000-C,47758.74,5292398626,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,10.81322,-3.88862,31.49591,0.0,0.98976,month,0.88
45679.13,SYN.BTC-13FEB21,1613068976715,0.0,0.0001,0.2765,0.07687708,119.98,,0.0,BTC-13FEB21-42500-C,47758.74,5292430121,"[[0.022, 88.0]]",0.0,0.022,88.0,0.1125,3.0,"[[0.1125, 3.0]]",288.94,,,,,7.49368,-289.37817,1.46741,7e-05,0.83166,day,
50646.77,BTC-24SEP21,1613068977717,0.9,0.072,0.4715,0.27164214,100.0,0.1435,0.0,BTC-24SEP21-48000-P,47759.03,5292423527,"[[0.0605, 0.1], [0.035, 0.1]]",27.64,0.0605,0.1,0.0,0.0,[],0.0,0.3,0.0,0.1435,0.1435,142.52961,-31.73623,-185.13597,1e-05,-0.32254,month,0.29
45265.91,BTC-12FEB21,1613068977717,43.1,0.0001,0.2005,0.00055051,73.32,0.0004,0.0,BTC-12FEB21-47500-C,47759.03,5292420978,[],0.0,0.0,0.0,0.0065,3.0,"[[0.0065, 3.0], [0.0165, 0.4]]",146.6,87.2,-93.8462,0.0004,0.0175,1.7346,-24.9195,0.03198,8e-05,0.04715,week,0.01
49662.8,BTC-26MAR21,1613068977717,573.0,0.0001,0.2005,0.00058778,231.16,0.001,0.0,BTC-26MAR21-7000-P,47759.03,5292400114,[],0.0,0.0,0.0,0.0015,13.4,"[[0.0015, 13.4]]",260.63,,,,,1.07842,-2.92909,-0.15022,0.0,-0.00201,month,0.0
45265.91,BTC-12FEB21,1613068977718,49.8,0.0001,0.2,2.231e-05,99.66,0.008,0.0,BTC-12FEB21-40500-P,47759.03,5292327983,[],0.0,0.0,0.0,0.0025,3.0,"[[0.0025, 3.0]]",199.34,,,,,0.10919,-1.01009,-0.00135,0.0,-0.00195,week,0.0
47759.45,index_price,1613068978725,374.7,0.1225,0.522,0.32216153,250.0,0.2749,0.0,BTC-26FEB21-36000-C,47759.45,5292422254,"[[0.051, 0.4]]",0.0,0.051,0.4,0.471,0.1,"[[0.471, 0.1], [0.545, 2.0]]",500.0,50.0,0.0,0.2749,0.2749,27.27603,-234.2743,8.96031,1e-05,0.7927,month,0.29
47759.45,index_price,1613068978724,10.0,0.016,0.4155,0.21573123,51.6,0.1,0.0,BTC-26FEB21-58000-P,47759.45,5276600351,"[[0.0005, 1.0]]",0.0,0.0005,1.0,0.0,0.0,[],0.0,,,,,7.07712,-12.54505,-22.51632,2e-05,-0.96668,month,0.32
50647.57,BTC-24SEP21,1613068978729,180.3,0.028,0.4275,0.22786907,100.0,0.1,0.0,BTC-24SEP21-64000-C,47759.45,5291581415,"[[0.1, 0.8]]",58.8,0.1,0.8,0.0,0.0,[],0.0,,,,,157.78632,-35.13335,96.44186,1e-05,0.53739,month,0.1
45266.35,BTC-12FEB21,1613068978725,0.0,0.0001,0.2825,0.08253552,77.69,,0.0,BTC-12FEB21-49000-P,47759.45,5292428168,[],0.0,0.0,0.0,0.089,3.0,"[[0.089, 3.0]]",199.94,,,,,0.23649,-9.18636,-0.73989,1e-05,-0.9954,week,0.1
47759.71,index_price,1613068979731,79.8,0.0001,0.299,0.09907388,200.2,0.028,0.0,BTC-26FEB21-56000-C,47759.71,5292397706,[],0.0,0.0,0.0,0.2575,0.4,"[[0.2575, 0.4]]",400.4,0.4,0.0,0.028,0.028,37.30538,-256.5897,6.13827,2e-05,0.42141,month,0.03
45266.88,BTC-12FEB21,1613068979731,111.3,0.0001,0.3605,0.1605271,128.71,0.1905,0.0,BTC-12FEB21-38000-C,47759.71,5292428144,[],0.0,0.0,0.0,0.1735,3.0,"[[0.1735, 3.0]]",445.17,0.3,7.6271,0.177,0.1905,0.01452,-0.93442,0.57607,0.0,0.99978,week,0.15
48164.68,BTC-19FEB21,1613068979731,1.4,0.042,0.4415,0.24192011,181.09,0.1766,0.0,BTC-19FEB21-37500-C,47759.71,5292424370,[],0.0,0.0,0.0,0.347,3.0,"[[0.347, 3.0]]",437.86,,,,,15.24374,-182.72861,6.18408,2e-05,0.86237,week,0.17
49664.16,BTC-26MAR21,1613068979731,856.3,0.0001,0.221,0.02113638,231.18,0.001,0.0,BTC-26MAR21-18000-P,47759.71,5292400057,[],0.0,0.0,0.0,0.0275,3.4,"[[0.0275, 3.4], [0.1785, 0.4]]",249.34,,,,,16.48459,-44.77735,-3.91248,0.0,-0.04644,month,0.0
45681.31,SYN.BTC-13FEB21,1613068980747,0.1,0.0001,0.267,0.06713458,113.88,0.1145,0.0,BTC-13FEB21-43000-C,47754.69,5292425887,"[[0.02, 88.0]]",0.0,0.02,88.0,0.103,3.0,"[[0.103, 3.0]]",276.59,0.1,0.0,0.1145,0.1145,8.27492,-303.29477,1.43013,8e-05,0.80271,day,
45681.31,SYN.BTC-13FEB21,1613068980738,0.0,0.0001,0.295,0.09536975,78.2,,0.0,BTC-13FEB21-50000-P,47754.69,5292429533,[],0.0,0.0,0.0,0.115,3.0,"[[0.115, 3.0]]",203.38,,,,,2.59268,-65.25324,-2.05095,4e-05,-0.95953,day,
48161.87,BTC-19FEB21,1613068981745,2.0,0.021,0.4205,0.22078599,166.63,0.0565,0.0,BTC-19FEB21-38500-C,47757.16,5292429940,[],0.0,0.0,0.0,0.3175,3.0,"[[0.3175, 3.0]]",397.23,,,,,15.86101,-174.94757,6.31212,2e-05,0.85405,week,0.15
47757.16,index_price,1613068981753,3.0,0.0001,0.2515,0.05181479,75.21,0.039,0.0,BTC-26FEB21-47000-P,47757.16,5292055190,"[[0.0415, 0.4]]",62.07,0.0415,0.4,0.0,0.0,[],0.0,1.2,0.0,0.039,0.039,37.42241,-96.69556,-9.13588,5e-05,-0.42799,month,0.1
48161.87,BTC-19FEB21,1613068981746,0.0,0.0465,0.446,0.24600466,60.4,,0.0,BTC-19FEB21-60000-P,47757.16,5292429040,[],0.0,0.0,0.0,0.432,3.0,"[[0.432, 3.0]]",464.74,,,,,1.25795,-5.02967,-12.35403,0.0,-0.99354,week,0.38
49663.07,BTC-26MAR21,1613068982753,508.3,0.66,1.0595,0.85963019,231.17,0.858,0.0,BTC-26MAR21-7000-C,47758.42,5292411273,"[[0.8475, 4.0], [0.119, 19.0]]",0.0,0.8475,4.0,0.9155,4.0,"[[0.9155, 4.0], [0.927, 0.8]]",500.0,,,,,1.07866,-2.92985,8.01068,0.0,0.99799,month,0.85
50049.01,BTC-25JUN21,1613068982761,0.0,0.2315,0.631,0.43132299,100.0,,0.0,BTC-25JUN21-64000-P,47758.42,5292057246,"[[0.169, 0.1]]",0.0,0.169,0.1,0.0,0.0,[],0.0,,,,,120.12585,-44.97294,-178.16494,1e-05,-0.54143,month,0.47
48165.22,BTC-19FEB21,1613068982757,15.5,0.0001,0.2255,0.02597477,122.21,0.0145,0.0,BTC-19FEB21-43000-P,47758.42,5292429135,"[[0.013, 0.5]]",90.5,0.013,0.5,0.0405,3.0,"[[0.0405, 3.0]]",153.99,7.5,-44.2308,0.014,0.026,21.12754,-170.90951,-2.56851,4e-05,-0.23173,week,0.02
50645.92,BTC-24SEP21,1613068982753,65.2,0.0001,0.2025,0.00255541,161.5,0.0025,0.0,BTC-24SEP21-4000-P,47758.42,5292400072,[],0.0,0.0,0.0,0.0185,1.6,"[[0.0185, 1.6]]",250.85,,,,,4.89257,-1.75939,-2.09771,0.0,-0.00418,month,0.0
45681.05,SYN.BTC-13FEB21,1613068983768,0.0,0.0001,0.217,0.01732036,79.03,,0.0,BTC-13FEB21-46000-C,47758.44,5292428995,[],0.0,0.0,0.0,0.0575,3.0,"[[0.0575, 3.0]]",233.51,,,,,11.81853,-300.61914,0.8539,0.00017,0.45653,day,
45266.71,BTC-12FEB21,1613068983764,0.8,0.0001,0.2715,0.07155254,77.7,0.0195,0.0,BTC-12FEB21-48500-P,47758.44,5292430379,[],0.0,0.0,0.0,0.079,3.0,"[[0.079, 3.0]]",193.16,1.6,-18.75,0.0195,0.024,0.54072,-21.00692,-0.72745,2e-05,-0.98825,week,0.09
50647.26,BTC-24SEP21,1613068983759,10.9,0.0001,0.227,0.02710767,100.0,0.026,0.0,BTC-24SEP21-20000-P,47758.44,5291984736,"[[0.0055, 0.1]]",68.28,0.0055,0.1,0.0,0.0,[],0.0,,,,,45.71912,-10.18001,-26.33807,0.0,-0.05742,month,0.03
50647.26,BTC-24SEP21,1613068983760,36.3,0.0001,0.214,0.0141035,161.51,0.002,0.0,BTC-24SEP21-8000-P,47758.44,5292400066,[],0.0,0.0,0.0,0.0545,0.8,"[[0.0545, 0.8]]",250.76,,,,,17.83584,-6.41409,-10.09655,0.0,-0.0183,month,0.0
48167.94,BTC-19FEB21,1613068984766,8.3,0.0001,0.221,0.02121747,203.69,0.0035,0.0,BTC-19FEB21-36000-P,47759.44,5292423279,"[[0.003, 0.5]]",121.56,0.003,0.5,0.0495,3.0,"[[0.0495, 3.0]]",285.84,5.0,-46.1538,0.0035,0.0065,14.43066,-194.57235,-1.47841,1e-05,-0.1271,week,0.01
48861.44,SYN.BTC-5MAR21,1613068984773,0.0,0.0305,0.43,0.23027157,49.16,,0.0,BTC-5MAR21-60000-P,47759.44,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,11.95805,-13.6376,-34.09664,2e-05,-0.95147,week,
48167.94,BTC-19FEB21,1613068984766,13.8,0.0001,0.2205,0.02069723,148.81,0.007,0.0,BTC-19FEB21-40000-P,47759.44,5292422813,"[[0.0065, 0.5]]",101.9,0.0065,0.5,0.039,3.0,"[[0.039, 3.0]]",195.73,8.5,-41.6667,0.0065,0.012,17.18485,-169.27395,-1.84869,2e-05,-0.16477,week,0.01
48167.94,BTC-19FEB21,1613068984771,0.0,0.0001,0.304,0.10426726,52.72,,0.0,BTC-19FEB21-53000-P,47759.44,5292430380,[],0.0,0.0,0.0,0.202,3.0,"[[0.202, 3.0]]",244.36,,,,,13.09352,-45.69616,-9.90327,5e-05,-0.88924,week,0.2
48862.48,SYN.BTC-5MAR21,1613068985773,0.0,0.0001,0.277,0.07701916,100.0,,0.0,BTC-5MAR21-47000-P,47758.83,5292055200,"[[0.0425, 0.4]]",62.77,0.0425,0.4,0.0,0.0,[],0.0,,,,,45.5302,-105.62149,-13.45157,3e-05,-0.38919,week,
50648.37,BTC-24SEP21,1613068985774,5.2,0.6565,1.056,0.85614888,161.51,1.042,0.0,BTC-24SEP21-8000-C,47758.83,5292398602,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,17.83625,-6.41438,39.12026,0.0,0.9817,month,0.84
47758.83,index_price,1613068985779,283.1,0.0001,0.2015,0.00185897,260.0,0.044,0.0,BTC-26FEB21-16000-P,47758.83,5282653245,"[[0.0005, 1.0]]",219.19,0.0005,1.0,0.0,0.0,[],0.0,,,,,2.31604,-20.68824,-0.20662,0.0,-0.00899,month,0.0
48862.48,SYN.BTC-5MAR21,1613068985778,0.0,0.0001,0.2205,0.02062546,100.0,,0.0,BTC-5MAR21-39000-P,47758.83,5292058410,"[[0.0095, 0.4]]",77.58,0.0095,0.4,0.0,0.0,[],0.0,,,,,27.31685,-63.36996,-4.83734,2e-05,-0.14703,week,
48168.92,BTC-19FEB21,1613068985781,62.2,0.0001,0.206,0.00631079,52.33,0.028,0.0,BTC-19FEB21-52000-C,47758.83,5292423933,[],0.0,0.0,0.0,0.0305,0.4,"[[0.0305, 0.4], [0.069, 3.0]]",104.66,8.5,69.697,0.013,0.028,17.12009,-59.30489,1.56994,7e-05,0.1638,week,0.02
48862.48,SYN.BTC-5MAR21,1613068985779,0.0,0.0001,0.363,0.16309272,100.0,,0.0,BTC-5MAR21-43000-C,47758.83,5291378897,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,38.41215,-89.10896,16.68395,3e-05,0.74133,week,
45267.26,BTC-12FEB21,1613068985781,30.1,0.0001,0.213,0.01342973,68.51,0.002,0.0,BTC-12FEB21-45500-P,47758.83,5292425862,"[[0.0005, 0.5]]",0.0,0.0005,0.5,0.024,3.0,"[[0.024, 3.0]]",136.97,4.2,-86.6667,0.002,0.015,6.92064,-237.0611,-0.40116,0.00033,-0.57099,week,0.02
45267.26,BTC-12FEB21,1613068985774,29.0,0.0001,0.2,0.0001805,250.98,0.003,0.0,BTC-12FEB21-35500-P,47758.83,5292296252,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0]]",338.96,,,,,0.28236,-8.17074,-0.00397,0.0,-0.00561,week,0.0
45267.87,BTC-12FEB21,1613068985773,121.1,0.0001,0.2,5.86e-06,79.6,0.0035,0.0,BTC-12FEB21-50000-C,47758.83,5292337926,[],0.0,0.0,0.0,0.0015,3.0,"[[0.0015, 3.0], [0.002, 0.5]]",159.2,85.6,40.0,0.0005,0.0055,0.04309,-0.26543,0.00048,0.0,0.00071,week,0.0
48861.86,SYN.BTC-5MAR21,1613068987794,0.0,0.0001,0.391,0.19142,100.0,,0.0,BTC-5MAR21-41000-C,47759.09,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,33.1916,-76.99826,17.57412,2e-05,0.8005,week,
50647.85,BTC-24SEP21,1613068987787,69.5,0.0001,0.208,0.00824557,100.0,0.001,0.0,BTC-24SEP21-14000-P,47759.09,5292400101,"[[0.0015, 0.1], [0.0005, 0.5]]",74.86,0.0015,0.1,0.0135,0.2,"[[0.0135, 0.2]]",111.58,,,,,20.12748,-4.48167,-9.1441,0.0,-0.0211,month,0.01
45267.41,BTC-12FEB21,1613068987787,99.2,0.0001,0.2505,0.0507162,80.07,0.087,0.0,BTC-12FEB21-43000-C,47759.09,5292430513,"[[0.026, 94.0]]",0.0,0.026,94.0,0.072,3.0,"[[0.072, 3.0]]",279.64,8.2,234.6154,0.026,0.0875,1.76225,-70.55202,0.6186,7e-05,0.95191,week,0.04
50648.14,BTC-24SEP21,1613068988794,101.4,0.641,1.0405,0.84073078,161.51,0.8315,0.0,BTC-24SEP21-9000-C,47758.8,5292400105,[],0.0,0.0,0.0,0.848,11.1,"[[0.848, 11.1], [0.9995, 7.4]]",177.52,,,,,21.56917,-7.75692,42.4913,0.0,0.9771,month,0.82
47758.8,index_price,1613068988798,1.2,0.0001,0.2335,0.03371823,75.18,0.058,0.0,BTC-26FEB21-45000-P,47758.8,5292057797,"[[0.028, 0.4]]",67.09,0.028,0.4,0.0,0.0,[],0.0,,,,,34.04449,-87.9379,-6.7106,5e-05,-0.31868,month,0.08
50648.14,BTC-24SEP21,1613068988799,70.9,0.0001,0.218,0.01842744,161.51,0.003,0.0,BTC-24SEP21-9000-P,47758.8,5292400106,[],0.0,0.0,0.0,0.065,7.4,"[[0.065, 7.4]]",250.82,,,,,21.56917,-7.75692,-12.87805,0.0,-0.0229,month,0.0
49665.01,BTC-26MAR21,1613068988796,2.0,0.0001,0.207,0.00702307,52.18,0.006,0.0,BTC-26MAR21-64000-C,47758.8,5292057808,[],0.0,0.0,0.0,0.0545,0.4,"[[0.0545, 0.4]]",102.95,1.0,0.0,0.006,0.006,27.77814,-17.03047,4.86583,2e-05,0.09106,month,0.02
50647.89,BTC-24SEP21,1613068989807,22.9,0.0001,0.2045,0.00454447,161.51,0.0005,0.0,BTC-24SEP21-5000-P,47759.3,5292400073,[],0.0,0.0,0.0,0.0265,1.2,"[[0.0265, 1.2]]",251.04,,,,,7.66735,-2.75741,-3.57357,0.0,-0.00692,month,0.0
45682.02,SYN.BTC-13FEB21,1613068989804,15.4,0.0001,0.2015,0.0018275,76.02,0.019,0.0,BTC-13FEB21-49000-C,47759.3,5292429991,[],0.0,0.0,0.0,0.0145,3.0,"[[0.0145, 3.0], [0.0195, 0.4]]",152.05,15.4,-11.6279,0.019,0.024,4.5315,-83.48411,0.1567,7e-05,0.08242,day,
48861.88,SYN.BTC-5MAR21,1613068989806,0.0,0.0001,0.2075,0.00795892,100.0,,0.0,BTC-5MAR21-35000-P,47759.3,5292055214,"[[0.004, 0.4]]",85.43,0.004,0.4,0.0,0.0,[],0.0,,,,,15.50496,-35.96859,-2.1778,1e-05,-0.06752,week,
