underlying_price,underlying_index,timestamp,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period
1929.45,ETH-25JUN21,1613068751114,0.0,0.0,0.0001,0.2,5e-06,80.0,,0.0,ETH-25JUN21-320-P,1794.83,1016043217,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00187,-0.00056,-0.0003,0.0,-4e-05,month
1820.09,SYN.ETH-26FEB21,1613068751115,0.13,0.0,0.0001,0.3075,0.10765,80.0,,0.0,ETH-26FEB21-1950-P,1794.83,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.3631,-3.74574,-0.54084,0.00129,-0.63745,month
1795.79,SYN.ETH-12FEB21,1613068752123,0.15,0.0,0.0001,0.3135,0.113638,80.0,,0.0,ETH-12FEB21-2000-P,1794.79,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00077,-0.03087,-0.03047,2e-05,-0.9997,day
1974.31,SYN.ETH-31DEC21,1613068752121,0.02,0.0,0.0001,0.2215,0.021587,80.0,,0.0,ETH-31DEC21-760-P,1794.79,1050496689,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.91235,-0.23715,-1.24805,7e-05,-0.04994,month
1953.5,SYN.ETH-24SEP21,1613068752121,0.49,0.0,0.3045,0.704,0.504301,80.0,,0.0,ETH-24SEP21-1040-C,1794.79,1028884252,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.56334,-0.45661,4.83192,0.00014,0.90631,month
1929.4,ETH-25JUN21,1613068752121,0.26,2.0,0.073,0.4725,0.272872,80.0,0.134,0.0,ETH-25JUN21-1600-C,1794.79,1081216000,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.82083,-1.14433,3.26449,0.00035,0.73526,month
1868.3,ETH-26MAR21,1613068752121,0.0,0.0,0.0001,0.2,0.000358,82.08,,0.0,ETH-26MAR21-920-P,1794.79,1050496676,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.07249,-0.06991,-0.0091,2e-05,-0.00382,month
1795.75,SYN.ETH-12FEB21,1613068753129,0.05,0.0,0.0001,0.281,0.081215,80.0,,0.0,ETH-12FEB21-1650-C,1794.78,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00681,-0.27229,0.02506,0.00017,0.99679,day
1974.27,SYN.ETH-31DEC21,1613068753128,0.0,0.0,0.0001,0.204,0.004083,80.0,,0.0,ETH-31DEC21-480-P,1794.78,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.58058,-0.072,-0.28098,2e-05,-0.01202,month
1974.27,SYN.ETH-31DEC21,1613068753130,0.25,0.0,0.062,0.4615,0.261945,80.0,,0.0,ETH-31DEC21-2160-C,1794.78,1081216037,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.16456,-0.88847,5.9192,0.00026,0.60121,month
1797.48,SYN.ETH-13FEB21,1613068753129,,0.0,0.0001,0.202,0.002056,80.0,,0.0,ETH-13FEB21-1675-P,1794.78,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.18142,-3.69503,-0.00661,0.00165,-0.08424,day
1974.27,SYN.ETH-31DEC21,1613068753134,0.31,0.0,0.1265,0.526,0.326322,80.0,0.001,0.0,ETH-31DEC21-1800-C,1794.78,1081216013,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.53768,-0.81073,6.364,0.00024,0.69108,month
1953.45,SYN.ETH-24SEP21,1613068753128,0.44,1.0,0.26,0.6595,0.459657,80.0,0.5225,0.0,ETH-24SEP21-1160-C,1794.78,1066261000,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.176,-0.56574,4.97679,0.00017,0.87375,month
1929.4,ETH-25JUN21,1613068753128,0.21,0.0,0.0205,0.42,0.220173,80.0,,0.0,ETH-25JUN21-1800-C,1794.78,1081216006,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.32276,-1.29466,3.03476,0.0004,0.65004,month
1819.92,SYN.ETH-26FEB21,1613068753129,0.0,0.0,0.0001,0.2025,0.00294,80.0,,0.0,ETH-26FEB21-1400-P,1794.78,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.32927,-0.90482,-0.03302,0.00031,-0.04255,month
1953.45,SYN.ETH-24SEP21,1613068753128,0.01,0.0,0.0001,0.2105,0.010956,80.0,,0.0,ETH-24SEP21-760-P,1794.78,1050496655,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.17048,-0.2085,-0.5465,6e-05,-0.03452,month
1795.74,SYN.ETH-12FEB21,1613068755144,0.0,0.0,0.0001,0.2,2e-06,80.0,,0.0,ETH-12FEB21-2000-C,1794.79,1085599782,[],0.0,0.0,0.0,0.0015,2.0,"[[0.0015, 2.0]]",169.09,,,,,0.00077,-0.00423,1e-05,2e-05,0.0003,day
1953.45,SYN.ETH-24SEP21,1613068755142,0.0,0.0,0.0001,0.2005,0.000502,80.0,,0.0,ETH-24SEP21-400-P,1794.79,969334434,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.10801,-0.01924,-0.03304,1e-05,-0.00225,month
1868.25,ETH-26MAR21,1613068755142,0.0,0.0,0.0001,0.2,1e-06,133.93,0.0005,0.0,ETH-26MAR21-280-P,1794.79,970731400,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00017,-0.00027,-1e-05,0.0,-1e-05,month
1974.26,SYN.ETH-31DEC21,1613068755143,0.3,0.0,0.111,0.5105,0.310555,80.0,,0.0,ETH-31DEC21-1880-C,1794.79,1081216016,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.71777,-0.83307,6.27854,0.00024,0.67042,month
1974.26,SYN.ETH-31DEC21,1613068755142,0.77,0.0,0.5805,0.98,0.780014,80.0,,0.0,ETH-31DEC21-440-C,1794.79,1018941549,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.4442,-0.05508,3.6838,2e-05,0.99116,month
1974.26,SYN.ETH-31DEC21,1613068755142,0.53,0.0,0.345,0.7445,0.544541,80.0,,0.0,ETH-31DEC21-1000-C,1794.79,1028884303,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.2616,-0.40447,6.19837,0.00012,0.89981,month
1868.22,ETH-26MAR21,1613068756149,0.42,0.0,0.224,0.6235,0.423643,80.0,,0.0,ETH-26MAR21-1080-C,1794.75,1063823941,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.25623,-0.24084,1.22046,8e-05,0.98393,month
1953.45,SYN.ETH-24SEP21,1613068756149,0.16,0.0,0.0001,0.344,0.144364,80.0,0.1,0.0,ETH-24SEP21-1600-P,1794.75,1079643897,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.00659,-0.89182,-4.90474,0.00027,-0.26375,month
1953.45,SYN.ETH-24SEP21,1613068756150,0.04,0.0,0.0001,0.2315,0.031834,80.0,,0.0,ETH-24SEP21-1000-P,1794.75,969334416,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.35604,-0.41968,-1.38804,0.00013,-0.08366,month
1974.27,SYN.ETH-31DEC21,1613068756149,0.23,0.0,0.044,0.4435,0.243856,80.0,,0.0,ETH-31DEC21-2280-C,1794.75,1081216026,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.27905,-0.90267,5.74635,0.00026,0.57322,month
1929.3,ETH-25JUN21,1613068757158,0.38,0.0,0.195,0.5945,0.394637,80.0,,0.0,ETH-25JUN21-1240-C,1794.69,1063822804,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.38837,-0.71532,3.39863,0.00022,0.87604,month
1974.23,SYN.ETH-31DEC21,1613068757156,0.01,0.0,0.0001,0.2095,0.009506,80.0,,0.0,ETH-31DEC21-600-P,1794.69,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.08524,-0.13458,-0.60229,4e-05,-0.02502,month
1819.92,SYN.ETH-26FEB21,1613068757156,0.11,0.0,0.0001,0.318,0.11842,80.0,,0.0,ETH-26FEB21-1650-C,1794.69,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.14007,-3.13288,0.46273,0.00108,0.75597,month
1974.23,SYN.ETH-31DEC21,1613068757160,0.39,0.0,0.1565,0.556,0.356014,80.0,,0.0,ETH-31DEC21-2160-P,1794.69,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.16445,-0.88846,-13.16926,0.00026,-0.3988,month
1868.16,ETH-26MAR21,1613068757158,0.83,176.0,0.629,1.0285,0.828719,133.89,0.948,0.0,ETH-26MAR21-320-C,1794.69,1055443183,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0006,-0.00094,0.37304,0.0,0.99998,month
1929.3,ETH-25JUN21,1613068757156,0.0,0.0,0.0001,0.2015,0.001557,80.0,0.9602,0.0,ETH-25JUN21-680-P,1794.69,969334496,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.26331,-0.07886,-0.06936,2e-05,-0.00827,month
1953.45,SYN.ETH-24SEP21,1613068758163,0.43,1.0,0.246,0.6455,0.445562,80.0,0.509,0.0,ETH-24SEP21-1200-C,1794.68,1066261338,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.37363,-0.60094,5.00728,0.00018,0.86221,month
1795.71,SYN.ETH-12FEB21,1613068758171,0.0,0.0,0.0001,0.206,0.006058,80.0,,0.0,ETH-12FEB21-1825-C,1794.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.2465,-9.85994,0.00825,0.00627,0.30767,day
1868.16,ETH-26MAR21,1613068758163,0.4,0.0,0.203,0.6025,0.402988,80.0,,0.0,ETH-26MAR21-1120-C,1794.68,1063824814,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.33788,-0.31759,1.25197,0.0001,0.97776,month
1953.45,SYN.ETH-24SEP21,1613068758163,0.65,0.0,0.459,0.8585,0.65872,80.0,,0.0,ETH-24SEP21-680-C,1794.68,1018953317,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.83479,-0.1487,3.82515,4e-05,0.977,month
1868.16,ETH-26MAR21,1613068758163,0.0,11.0,0.0001,0.2,1.4e-05,86.68,0.0005,0.0,ETH-26MAR21-680-P,1794.68,1079882011,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00447,-0.00455,-0.00043,0.0,-0.00018,month
1929.3,ETH-25JUN21,1613068759170,0.23,0.0,0.0405,0.44,0.240024,80.0,,0.0,ETH-25JUN21-1720-C,1794.66,1081193201,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.15068,-1.24313,3.13509,0.00038,0.68412,month
1953.35,SYN.ETH-24SEP21,1613068759170,0.0,500.0,0.0001,0.2035,0.003886,80.0,0.2351,0.0,ETH-24SEP21-600-P,1794.66,1016043214,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.54971,-0.09792,-0.216,3e-05,-0.01409,month
1974.15,SYN.ETH-31DEC21,1613068759170,0.3,0.0,0.076,0.4755,0.275553,80.0,,0.0,ETH-31DEC21-1920-P,1794.66,1016022987,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.7984,-0.84306,-10.73543,0.00025,-0.3398,month
1953.35,SYN.ETH-24SEP21,1613068759170,0.46,0.0,0.2745,0.674,0.474122,80.0,,0.0,ETH-24SEP21-1120-C,1794.66,1063824779,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.97461,-0.52986,4.9375,0.00016,0.88496,month
1929.3,ETH-25JUN21,1613068760177,0.31,0.0,0.123,0.5225,0.322528,80.0,,0.0,ETH-25JUN21-1440-C,1794.69,1080750386,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.25404,-0.97458,3.38017,0.0003,0.80134,month
1953.35,SYN.ETH-24SEP21,1613068760178,0.38,0.0,0.1935,0.593,0.393061,80.0,,0.0,ETH-24SEP21-1360-C,1794.69,1080750360,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.1107,-0.73224,5.05221,0.00022,0.81347,month
1953.35,SYN.ETH-24SEP21,1613068760177,0.03,0.0,0.0001,0.223,0.023377,80.0,,0.0,ETH-24SEP21-920-P,1794.69,970045829,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.94398,-0.34628,-1.06276,0.0001,-0.06506,month
1974.13,SYN.ETH-31DEC21,1613068760177,0.38,0.0,0.1895,0.589,0.389106,80.0,,0.0,ETH-31DEC21-1520-C,1794.69,1080750413,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.69816,-0.70663,6.56396,0.00021,0.76535,month
1953.35,SYN.ETH-24SEP21,1613068760177,0.25,0.0,0.061,0.4605,0.260871,80.0,,0.0,ETH-24SEP21-1880-C,1794.69,1081215995,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.69787,-1.01496,4.62915,0.0003,0.64607,month
1797.38,SYN.ETH-13FEB21,1613068761187,,0.0,0.0001,0.2,0.000223,80.0,,0.0,ETH-13FEB21-1600-P,1794.68,1085599877,[],0.0,0.0,0.0,0.004,2.0,"[[0.004, 2.0]]",138.53,,,,,0.03701,-0.40125,-0.00095,0.00034,-0.01213,day
1797.38,SYN.ETH-13FEB21,1613068761189,,0.0,0.0001,0.2,0.000106,80.0,,0.0,ETH-13FEB21-2050-C,1794.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02102,-0.19009,0.00048,0.00019,0.00636,day
1819.81,SYN.ETH-26FEB21,1613068761184,0.01,0.0,0.0001,0.2075,0.007596,80.0,,0.0,ETH-26FEB21-2250-C,1794.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.66515,-1.82779,0.07138,0.00063,0.10595,month
1929.3,ETH-25JUN21,1613068761185,0.01,0.0,0.0001,0.211,0.011159,80.0,,0.0,ETH-25JUN21-960-P,1794.68,969334505,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.12714,-0.33758,-0.40395,0.0001,-0.04606,month
1953.35,SYN.ETH-24SEP21,1613068761184,0.0,0.0,0.0001,0.2,0.00014,80.0,,0.0,ETH-24SEP21-320-P,1794.68,1016018937,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.03692,-0.00658,-0.01004,0.0,-0.0007,month
1974.16,SYN.ETH-31DEC21,1613068761184,0.03,0.0,0.0001,0.2295,0.029894,80.0,,0.0,ETH-31DEC21-840-P,1794.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.35969,-0.29262,-1.65959,9e-05,-0.06524,month
1953.35,SYN.ETH-24SEP21,1613068761184,0.59,0.0,0.404,0.8035,0.603972,80.0,,0.0,ETH-24SEP21-800-C,1794.68,1019011197,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.35364,-0.24112,4.26355,7e-05,0.95875,month
1929.3,ETH-25JUN21,1613068761184,0.0,0.0,0.0001,0.202,0.002221,80.0,,0.0,ETH-25JUN21-720-P,1794.68,969320283,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.34705,-0.10394,-0.09573,3e-05,-0.01134,month
1929.3,ETH-25JUN21,1613068761184,0.18,0.0,0.0001,0.364,0.164499,80.0,,0.0,ETH-25JUN21-1840-P,1794.68,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.3945,-1.31615,-3.75187,0.0004,-0.36697,month
1868.1,ETH-26MAR21,1613068763203,0.72,7.0,0.522,0.9215,0.72182,133.34,0.783,0.0,ETH-26MAR21-520-C,1794.7,1018931662,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02532,-0.03967,0.6033,0.0,0.9988,month
1929.3,ETH-25JUN21,1613068763199,0.52,0.0,0.3325,0.732,0.532088,80.0,,0.0,ETH-25JUN21-920-C,1794.7,1028884274,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.96821,-0.28998,3.0337,9e-05,0.96182,month
1953.35,SYN.ETH-24SEP21,1613068763202,0.0,0.0,0.0001,0.2015,0.001963,80.0,,0.0,ETH-24SEP21-520-P,1794.7,1069855186,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.32468,-0.05783,-0.11611,2e-05,-0.0077,month
1868.08,ETH-26MAR21,1613068763198,0.0,0.0,0.0001,0.2,0.000302,133.07,,0.0,ETH-26MAR21-560-P,1794.7,969334515,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0404,-0.06316,-0.00501,1e-05,-0.002,month
1868.08,ETH-26MAR21,1613068763202,0.0,14.0,0.0001,0.2,8e-06,133.82,0.011,0.0,ETH-26MAR21-360-P,1794.7,1033975330,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00165,-0.00259,-0.00015,0.0,-6e-05,month
1797.36,SYN.ETH-13FEB21,1613068763199,,0.0,0.0001,0.396,0.196193,80.02,,0.0,ETH-13FEB21-2150-P,1794.7,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00143,-0.03686,-0.09164,1e-05,-0.99967,day
1974.15,SYN.ETH-31DEC21,1613068763198,0.7,0.0,0.506,0.9055,0.705581,80.0,,0.0,ETH-31DEC21-600-C,1794.7,1018850153,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.08531,-0.13459,4.69995,4e-05,0.97498,month
1929.3,ETH-25JUN21,1613068763198,0.24,0.0,0.014,0.4135,0.213543,80.0,,0.0,ETH-25JUN21-2000-P,1794.7,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.59089,-1.37497,-4.56744,0.00042,-0.43345,month
1953.35,SYN.ETH-24SEP21,1613068763198,0.27,0.0,0.087,0.4865,0.286702,80.0,0.001,0.0,ETH-24SEP21-1760-C,1794.7,1081215994,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.44761,-0.97038,4.77853,0.00029,0.68433,month
1974.15,SYN.ETH-31DEC21,1613068763207,0.1,1500.0,0.0001,0.2855,0.085883,80.0,0.1659,0.0,ETH-31DEC21-1200-P,1794.7,1082405652,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.32012,-0.53574,-4.10895,0.00016,-0.14964,month
1929.3,ETH-25JUN21,1613068763198,0.81,0.0,0.6135,1.013,0.813417,80.0,,0.0,ETH-25JUN21-360-C,1794.7,1018891312,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00476,-0.00142,1.31644,0.0,0.9999,month
1797.38,SYN.ETH-13FEB21,1613068765212,,0.0,0.0001,0.201,0.001064,80.0,,0.0,ETH-13FEB21-1650-P,1794.41,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.11728,-1.91179,-0.00376,0.00106,-0.04806,day
1953.35,SYN.ETH-24SEP21,1613068765212,0.75,0.0,0.556,0.9555,0.755583,80.0,,0.0,ETH-24SEP21-480-C,1794.41,1018941496,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.23643,-0.04211,2.87262,1e-05,0.99462,month
1867.8,ETH-26MAR21,1613068765212,0.59,0.0,0.3935,0.793,0.593224,86.27,,0.0,ETH-26MAR21-760-C,1794.41,1018661137,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01522,-0.01542,0.88448,0.0,0.99931,month
1795.66,SYN.ETH-12FEB21,1613068765214,0.0,0.0,0.0001,0.2,0.0,80.0,,0.0,ETH-12FEB21-1450-P,1794.41,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0,0.0,0.0,0.0,0.0,day
1974.17,SYN.ETH-31DEC21,1613068765212,0.71,0.0,0.524,0.9235,0.72371,80.0,,0.0,ETH-31DEC21-560-C,1794.41,1018891343,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.9029,-0.11197,4.46921,3e-05,0.97989,month
1974.17,SYN.ETH-31DEC21,1613068765212,0.37,0.0,0.1795,0.579,0.379344,80.0,,0.0,ETH-31DEC21-1560-C,1794.41,1081216035,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.8389,-0.72408,6.54711,0.00021,0.75463,month
1953.05,SYN.ETH-24SEP21,1613068766219,0.21,0.0,0.0235,0.423,0.223082,80.0,,0.0,ETH-24SEP21-2080-C,1794.4,1081216044,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.97382,-1.06411,4.34314,0.00032,0.58448,month
1819.52,SYN.ETH-26FEB21,1613068766221,0.03,0.0,0.0001,0.225,0.025073,80.0,,0.0,ETH-26FEB21-1650-P,1794.4,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.14092,-3.1352,-0.19561,0.00108,-0.24446,month
1973.85,SYN.ETH-31DEC21,1613068766219,0.31,0.0,0.0885,0.488,0.288473,80.0,,0.0,ETH-31DEC21-1960-P,1794.4,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.87273,-0.85228,-11.1384,0.00025,-0.34997,month
1953.05,SYN.ETH-24SEP21,1613068767226,0.07,0.0,0.0001,0.2665,0.066687,80.0,,0.0,ETH-24SEP21-1240-P,1794.37,970045831,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.56703,-0.63539,-2.60005,0.00019,-0.1497,month
1973.84,SYN.ETH-31DEC21,1613068767226,0.12,500.0,0.0001,0.3105,0.110995,80.0,0.2186,0.0,ETH-31DEC21-1320-P,1794.37,1061963550,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.88823,-0.60619,-5.09579,0.00018,-0.18114,month
1867.75,ETH-26MAR21,1613068768235,0.34,500.0,0.143,0.5425,0.342598,80.0,0.1009,0.0,ETH-26MAR21-1240-C,1794.32,1066909976,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.66724,-0.62716,1.32077,0.00021,0.94909,month
1973.81,SYN.ETH-31DEC21,1613068768241,0.46,0.0,0.2285,0.628,0.428188,80.0,,0.0,ETH-31DEC21-2360-P,1794.32,1083501188,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.3318,-0.90922,-15.23036,0.00027,-0.44496,month
1795.33,SYN.ETH-12FEB21,1613068768239,0.01,2.0,0.0001,0.211,0.011225,80.0,0.018,0.0,ETH-12FEB21-1800-C,1794.32,1085615441,[],0.0,0.0,0.0,0.018,2.0,"[[0.018, 2.0]]",123.6,2.0,0.0,0.018,0.018,0.27897,-11.15863,0.01264,0.0071,0.47306,day
1867.8,ETH-26MAR21,1613068768233,0.85,0.0,0.6505,1.05,0.850093,133.93,,0.0,ETH-26MAR21-280-C,1794.32,1018850098,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00017,-0.00028,0.32644,0.0,0.99999,month
1928.9,ETH-25JUN21,1613068768233,0.0,0.0,0.0001,0.2,3.3e-05,80.0,,0.0,ETH-25JUN21-400-P,1794.32,969334490,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01044,-0.00313,-0.00192,0.0,-0.00024,month
1795.33,SYN.ETH-12FEB21,1613068768237,0.0,0.0,0.0001,0.2,0.0,80.0,,0.0,ETH-12FEB21-2100-C,1794.32,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0,0.0,0.0,0.0,0.0,day
1973.75,SYN.ETH-31DEC21,1613068769240,0.0,0.0,0.0001,0.2025,0.002884,80.0,,0.0,ETH-31DEC21-440-P,1794.22,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.44444,-0.05512,-0.2047,2e-05,-0.00885,month
1973.75,SYN.ETH-31DEC21,1613068769240,0.22,0.0,0.003,0.4025,0.202764,80.0,,0.0,ETH-31DEC21-1680-P,1794.22,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.21862,-0.77117,-8.37709,0.00023,-0.2775,month
1973.75,SYN.ETH-31DEC21,1613068769240,0.17,0.0,0.0001,0.359,0.159126,80.0,,0.0,ETH-31DEC21-1520-P,1794.22,1016022982,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.69812,-0.70662,-6.86987,0.00021,-0.23472,month
1928.8,ETH-25JUN21,1613068769241,0.17,0.0,0.0001,0.353,0.153236,80.0,,0.0,ETH-25JUN21-1800-P,1794.22,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.32249,-1.29458,-3.55325,0.0004,-0.3502,month
1867.77,ETH-26MAR21,1613068769240,0.57,0.0,0.372,0.7715,0.571781,85.72,,0.0,ETH-26MAR21-800-C,1794.22,1018807131,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02481,-0.02499,0.92996,1e-05,0.99883,month
1796.91,SYN.ETH-13FEB21,1613068770247,,0.0,0.0001,0.365,0.165281,80.0,,0.0,ETH-13FEB21-1500-C,1794.12,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00109,-0.02789,0.06394,1e-05,0.99975,day
1952.84,SYN.ETH-24SEP21,1613068770246,0.09,0.0,0.0001,0.281,0.081427,80.0,,0.0,ETH-24SEP21-1320-P,1794.12,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.93619,-0.70115,-3.0707,0.00021,-0.17415,month
1973.64,SYN.ETH-31DEC21,1613068770246,0.13,500.0,0.0001,0.32,0.120023,80.0,0.2237,0.0,ETH-31DEC21-1360-P,1794.12,1055258545,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.06434,-0.62803,-5.43933,0.00018,-0.19182,month
1796.91,SYN.ETH-13FEB21,1613068770251,,0.0,0.0001,0.227,0.027406,80.0,,0.0,ETH-13FEB21-1775-C,1794.12,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.45242,-11.62855,0.0441,0.00411,0.60292,day
1973.53,SYN.ETH-31DEC21,1613068771254,0.04,0.0,0.0001,0.2395,0.03975,80.0,,0.0,ETH-31DEC21-920-P,1794.11,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.81345,-0.3489,-2.12581,0.0001,-0.08213,month
1928.7,ETH-25JUN21,1613068771254,0.01,0.0,0.0001,0.2085,0.008959,80.0,,0.0,ETH-25JUN21-920-P,1794.11,969318969,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.969,-0.29022,-0.33302,9e-05,-0.03823,month
1973.53,SYN.ETH-31DEC21,1613068771259,0.26,0.0,0.075,0.4745,0.274753,80.0,,0.0,ETH-31DEC21-2080-C,1794.11,1081216028,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.06247,-0.87581,6.02607,0.00026,0.62026,month
1867.57,ETH-26MAR21,1613068771259,0.68,601.0,0.4795,0.879,0.679242,132.8,0.7165,0.0,ETH-26MAR21-600-C,1794.11,1044931782,"[[0.0005, 200.0]]",0.0,0.0005,200.0,0.0,0.0,[],0.0,,,,,0.06113,-0.09538,0.69158,1e-05,0.99684,month
1952.74,SYN.ETH-24SEP21,1613068771260,0.05,0.0,0.0001,0.2475,0.047517,80.0,,0.0,ETH-24SEP21-1120-P,1794.11,969334422,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.97545,-0.53001,-1.95414,0.00016,-0.11513,month
1928.7,ETH-25JUN21,1613068771254,0.01,0.0,0.0001,0.205,0.005472,80.0,,0.0,ETH-25JUN21-840-P,1794.11,969320287,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.68236,-0.20437,-0.2152,6e-05,-0.02502,month
